LIMIT_BAL,GENDER,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
140000,2,2,30,97288,98068,98098,97055,97035,101525,4400,4500,3500,3500,8000,500,YES
100000,1,1,51,56002,55557,54083,54601,55585,57027,1000,0,2000,2000,2500,0,YES
60000,2,2,62,57918,59878,51466,50506,56373,55341,3028,2006,1862,6729,0,2911,NO
30000,2,2,23,23237,23874,26985,29497,29290,28693,10000,5000,3000,2000,3150,0,NO
240000,1,1,40,213732,217347,217329,211132,219202,223434,8500,5000,0,16000,8000,0,YES
600000,1,1,53,467150,458862,469703,447130,440982,434715,0,18000,16000,16000,21000,20000,YES
280000,1,1,39,1585,6416,16387,2967,1087,2644,6416,16387,2981,2644,2644,820,NO
270000,1,2,51,152979,101616,105562,6102,6741,65672,3500,4000,1000,1000,63000,3000,NO
50000,2,1,26,49744,40859,20706,-1166,19133,19127,1500,1206,0,20689,697,641,NO
20000,1,2,40,10934,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0,NO
150000,1,1,37,22109,10876,10268,5872,3068,2181,10943,10273,5978,3068,2181,3242,YES
160000,1,2,33,146129,158066,156898,154725,115841,111615,15000,4000,8000,4000,4000,4000,YES
260000,1,1,43,76,773,0,1703,329,248,826,0,1703,329,248,702,NO
50000,2,2,27,49296,50080,50725,43492,44377,41297,1881,1915,1472,4012,2008,10002,NO
150000,2,2,33,10544,11982,-18,-18,-18,-18,2000,0,0,0,0,0,NO
330000,1,1,38,144729,124279,119672,95699,98424,101167,10000,4026,3507,5000,5000,5000,NO
70000,2,2,34,2226,1245,-1000,11019,11632,7864,1245,0,12019,1000,157,7851,NO
50000,2,2,42,51521,46015,15057,19825,4264,3690,1451,13609,13327,250,1000,700,YES
50000,2,2,23,39787,28570,7545,8560,8730,8791,1600,1300,1300,460,350,480,NO
20000,2,1,42,10665,637,11869,7312,1868,1470,637,11869,7314,2274,1470,2200,NO
60000,2,2,21,40969,32724,24975,25475,26010,26183,1859,1410,910,939,1000,1000,NO
20000,2,1,29,1473,390,390,870,480,780,390,390,870,0,300,1500,NO
80000,2,2,27,23424,20510,20330,17050,10926,10068,5000,3500,3000,0,1000,10000,NO
200000,2,2,33,19572,28858,52512,71923,19923,-77,10000,25000,20400,0,0,77,NO
150000,2,2,35,145063,134701,133145,120821,107280,105510,5000,5000,4030,4000,4000,4000,NO
20000,1,1,52,21192,19965,390,390,780,780,1600,390,390,780,0,10400,NO
300000,2,2,32,-3,-3,-3,329,0,0,0,0,332,0,0,0,NO
30000,2,2,31,27254,26531,27857,29685,31260,30468,0,1772,2600,2200,0,0,YES
100000,1,2,26,30627,31894,33049,33112,0,715,2326,2000,1300,0,715,0,NO
20000,1,1,39,16946,14960,12772,12630,12524,11179,1529,1161,409,444,405,163,NO
290000,2,1,33,88176,21956,24815,24120,25218,24855,1354,3213,0,1616,0,724,YES
300000,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,NO
70000,2,2,24,68659,68259,14690,9980,15607,15209,3500,1400,700,6000,0,1000,NO
60000,2,1,48,56899,58032,59624,58124,58852,58872,2080,2530,1865,1445,293,1545,NO
50000,1,1,49,49816,49749,48589,59469,20239,20059,3000,2000,1900,1004,1600,700,NO
200000,1,1,54,41190,40921,17702,-2540,-6491,-7741,2138,5101,19,6,11,1,NO
500000,2,1,50,21794,12574,12608,-134,22466,1969,12610,12694,0,22600,16837,0,NO
160000,2,1,41,24411,7944,1080,0,40100,18899,7944,1080,0,40100,18899,4180,NO
240000,2,1,53,0,0,2007,-40,-40,8091,0,2007,40,0,8131,0,NO
360000,1,1,34,2433,1218,505,843,-4,2237,1230,505,843,4,2241,56,NO
50000,2,1,46,49859,49160,49222,29291,29391,29826,2438,2200,1187,1213,1073,1066,NO
50000,1,2,29,49747,51075,43662,18115,17300,17947,2500,14,2000,1000,1500,1500,YES
200000,1,2,29,13765,14304,29399,15817,6155,9955,14304,29404,15825,6155,9955,19773,NO
420000,2,2,29,408568,418589,426336,84732,64614,3068,18000,18691,5027,3000,3068,175056,NO
20000,1,2,21,13203,4443,3259,2969,0,0,1036,1132,2000,0,0,0,NO
290000,1,1,38,118801,99370,84836,82168,80299,77324,3530,3019,2818,3000,3199,2350,NO
20000,2,1,51,15399,14859,15913,17033,17466,19635,0,1600,1700,1000,2600,0,YES
440000,1,1,34,267475,237324,186359,119829,87068,23533,10506,8833,5456,2519,875,1018,NO
290000,1,1,36,322,326,652,326,326,11757,330,652,0,326,11757,550,NO
20000,1,2,30,16320,28674,15491,16299,16428,0,1238,1392,1200,329,0,0,NO
50000,1,2,27,6291,6045,7487,7218,7800,7526,0,1550,0,700,0,800,YES
190000,2,1,55,104344,106814,104047,88269,90264,88823,6003,5009,5750,3500,3500,3200,NO
20000,2,1,51,5411,6279,8163,8874,9722,12386,1116,2000,1000,1000,3000,0,NO
110000,2,2,33,104151,106217,108884,112149,112507,114200,3791,4368,5500,3971,6280,10300,YES
210000,2,1,34,8289,16585,9396,16992,9506,4837,16585,10455,16992,9509,4837,11899,NO
160000,2,2,29,21898,23075,24010,400,16903,17248,5004,8004,400,16903,345,352,NO
130000,2,1,46,17505,18529,19545,20217,20890,21541,1312,1328,1000,1000,1000,799,YES
190000,1,1,41,127370,117487,117568,103011,101336,91215,0,6000,5000,3300,5000,4000,YES
230000,2,1,32,700,1428,600,0,0,0,1428,600,0,0,0,0,NO
20000,1,2,27,0,18965,20042,20115,20000,16433,18965,1391,1207,602,707,672,NO
30000,2,1,46,27882,28937,30128,30548,31326,30688,1800,1980,1200,1400,0,800,YES
310000,1,2,35,2186,1528,22217,-5,1116,374,1532,22328,0,1121,401,0,NO
20000,1,1,47,15166,15014,16024,16345,17579,18750,1257,1267,588,1500,1500,0,NO
100000,2,1,44,1010,0,0,0,0,2947,0,0,0,0,2947,4193,NO
50000,2,1,38,1121,-13,2254,1338,0,757,0,2267,1338,0,757,0,NO
20000,2,1,42,18650,15456,16504,17496,18219,18783,1300,1300,1280,1000,1000,1107,NO
10000,1,2,24,7554,8287,9580,9267,10096,9415,1500,2000,700,1500,0,1000,YES
240000,2,1,30,17047,15188,11366,14231,11135,7774,15188,11366,14231,11135,7774,7785,NO
180000,1,2,29,0,100000,0,7632,0,6071,100000,0,7632,0,6071,0,NO
390000,2,2,30,86124,89129,90294,92243,94186,97562,4300,3437,3346,3475,5000,10005,NO
180000,2,1,31,247,1562,1548,768,0,0,1562,1548,768,0,0,0,NO
120000,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,YES
180000,2,1,42,390,390,390,17475,17425,17396,390,390,17475,611,629,625,NO
150000,1,2,28,123767,18479,7672,1736,82188,67578,20732,7672,1736,82178,5000,2600,NO
30000,1,1,52,31521,30749,29506,29106,29106,29700,0,0,0,0,594,0,NO
530000,2,2,39,439330,407763,364298,345867,346676,352736,17045,14089,11962,11763,12557,12496,NO
100000,2,2,48,16584,16009,64886,66202,72526,74323,16137,64886,2353,10000,3000,2670,NO
110000,2,2,36,48120,44723,37745,34519,29541,42400,5000,2000,2000,2000,16468,3000,NO
300000,2,1,27,0,5215,0,0,0,0,5215,0,0,0,0,0,NO
60000,1,1,39,54282,49541,46074,39917,39382,39799,2128,1608,1391,1410,1580,1548,NO
350000,2,2,31,20042,108444,280478,143142,160442,98479,100000,200000,0,135000,0,100000,NO
230000,2,1,40,1856,32254,4805,1600,4712,3466,32254,4819,1600,4712,3466,3199,NO
50000,2,2,27,4040,3800,0,0,0,0,0,0,0,0,0,0,YES
180000,2,2,36,25359,28432,1535,14470,14270,4529,28703,1535,15000,0,5793,36702,NO
150000,2,2,28,326,326,326,326,652,326,326,326,326,652,0,326,NO
470000,1,1,41,13780,12242,32463,20621,13711,8294,12300,32520,34,68,8334,45684,NO
340000,2,2,28,1830,4777,7681,12519,15299,15905,3000,3000,5000,3000,1000,10000,NO
140000,1,2,41,138379,143684,139902,142729,142406,142694,9000,0,6800,40000,5600,5900,YES
50000,2,1,27,9877,10800,5921,6042,4012,0,1140,1000,121,0,0,10620,NO
200000,1,2,34,150493,156449,162377,174501,155355,129942,10000,10000,15000,0,10000,0,YES
480000,2,1,52,105286,86619,18802,34863,73914,47938,87170,18802,34874,73921,47938,56447,NO
20000,1,2,30,323,24910,22469,21780,20363,20199,26703,0,0,1000,800,1000,YES
70000,1,1,53,712,712,862,862,862,862,712,862,712,712,712,712,NO
110000,1,2,26,49732,46766,41796,44251,42921,37748,2300,2000,3000,3000,2000,10000,NO
150000,1,1,41,-200,-200,1600,5431,0,0,0,1800,5431,0,0,0,NO
100000,1,1,42,98430,99998,16138,17758,18774,20272,5000,2000,2000,2000,2000,2000,NO
120000,2,2,37,744,744,744,1188,594,1038,444,444,888,0,888,0,YES
170000,2,1,30,364,14662,0,0,1861,-167,14662,0,0,1861,0,334,NO
50000,2,2,34,1884,1077,4886,3682,3190,2451,1077,5693,4255,3190,2451,4425,NO
100000,1,1,51,87603,93461,95022,95972,98283,97819,8200,4000,3400,4000,1600,2000,YES
100000,2,1,39,4247,4097,6314,3410,1396,1640,1283,2500,1500,1000,1700,300,NO
170000,1,2,26,7228,6238,6265,5430,4898,3240,1200,2367,5430,4898,3240,7838,NO
230000,1,2,32,246764,239685,135520,102518,129195,101717,8316,10084,5091,70063,4037,5122,NO
270000,2,1,31,177003,175642,198983,190085,177102,176033,6235,30067,8399,5623,5669,6207,NO
30000,1,2,47,25690,26719,27774,28809,30399,29760,1445,1500,1500,2200,0,1200,NO
180000,2,1,33,44806,47050,49282,50159,51336,54332,3000,3000,2000,2011,4000,3000,NO
30000,2,1,45,17166,18578,20260,20626,21142,21790,2000,2000,1000,1000,1000,1500,NO
320000,1,2,40,304702,307943,314201,319204,325758,319898,20000,12868,11721,12000,13000,11728,NO
300000,2,2,38,35103,43782,44508,67484,500,7391,10000,6000,30000,500,7391,7000,NO
60000,2,2,26,23911,25181,26513,7028,-1073,-1073,1668,2000,1500,0,0,22000,NO
200000,2,1,42,1261,1261,1261,1261,1261,1256,1261,1261,1261,1261,1256,1880,NO
500000,1,1,43,640,600,1490,1822,1740,0,600,1490,1822,1740,0,1486,NO
220000,2,2,31,232,0,0,0,0,500,0,0,0,0,500,0,NO
260000,1,1,52,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,YES
130000,1,2,46,79705,59716,38343,37834,37429,36991,2475,1600,1300,1400,1400,2000,NO
500000,1,1,51,396402,395484,333041,294173,300616,266973,14034,15040,12018,15028,10038,10018,NO
410000,1,1,41,392906,400864,410877,419454,1356,1362,16000,17986,18545,1362,6,0,NO
280000,2,2,39,1863,869,262,1203,4,320,872,262,1203,150,470,1000,NO
30000,2,2,21,23243,24394,25693,25760,165,0,1704,2168,1000,165,0,0,YES
110000,1,1,30,35283,26000,9000,63853,59308,60576,1500,1500,63853,1500,2062,0,NO
70000,2,1,30,56448,57550,58008,58957,60367,61617,2600,2000,2500,2500,2400,2500,YES
210000,1,1,34,330,330,660,330,660,330,330,660,0,660,0,330,NO
300000,2,2,30,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,NO
360000,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,NO
80000,2,1,43,78374,80472,82150,0,0,0,4000,4000,0,0,0,0,NO
60000,1,1,44,59331,54989,53898,54960,56054,55263,2000,2000,1962,1974,2159,2100,NO
150000,2,2,37,80463,82513,84271,43832,33963,34638,3348,3490,1402,1233,1240,1284,YES
100000,2,1,53,0,0,0,0,0,0,0,0,0,0,0,0,NO
50000,2,1,26,50002,51190,47959,49099,28540,29114,2330,0,2470,1215,1231,1000,YES
90000,2,2,23,18168,17593,19492,18884,21410,21841,0,2500,0,3000,930,0,YES
110000,2,1,35,1245,1245,1490,2490,1245,2675,1245,1490,2245,0,2675,0,NO
180000,1,1,45,24400,24508,22627,23306,22780,20890,1500,1500,1000,1000,1000,1000,NO
30000,2,2,25,29335,29869,26425,28034,27375,23466,4000,0,4400,0,2000,2000,YES
460000,1,1,37,66935,76719,74537,70481,85204,93194,13039,5036,5015,20005,10007,28004,NO
70000,1,1,39,58665,55845,55362,39615,40477,43295,6852,2010,1500,1500,3500,2000,NO
340000,2,2,47,196112,183453,167592,162628,142779,139548,6446,6207,5758,4853,4940,4600,NO
150000,2,2,35,9164,14011,7715,8295,7301,4388,14021,7723,8295,7301,4388,1600,NO
20000,2,2,21,19039,19684,18825,19876,20040,17755,1286,1416,1467,631,730,0,NO
50000,2,1,45,48984,49878,47024,29194,27146,28506,2000,1500,2000,2000,2000,1500,NO
50000,1,1,33,42923,42803,1473,390,1573,390,2330,1473,390,1573,0,780,NO
30000,2,2,22,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,YES
340000,2,2,30,24400,27791,6097,2272,4336,2581,27800,6097,2272,4336,2581,1865,NO
120000,2,1,39,44630,37772,27827,3228,3294,0,1999,1040,265,66,0,0,NO
110000,1,1,37,107793,102676,103276,67886,39457,39424,4010,4431,2700,1500,1500,1600,NO
310000,2,2,35,27089,37919,40136,31242,18962,9950,20000,21890,15000,9481,19900,0,NO
280000,2,1,37,29078,30144,32629,35126,35759,42317,1515,3000,3000,1292,7147,1415,NO
260000,1,1,53,3304,7378,3641,4726,2966,5946,7378,3696,4726,2966,5946,6020,NO
500000,2,1,49,27936,2305,9073,5714,31868,3663,2305,9083,6105,31868,3663,8110,NO
250000,1,1,44,3893,54673,8402,2765,6037,3561,54946,8433,13,6049,17,4980,NO
160000,2,2,37,16626,16075,17490,20724,23952,23859,0,2000,3539,3566,446,3000,YES
100000,1,1,43,42451,43564,45522,46832,37683,28680,2100,3000,2500,2000,2000,2000,NO
180000,2,1,41,99925,102359,96462,96846,95549,94131,5024,4300,3500,4000,4000,3650,NO
360000,2,2,37,292725,296679,301181,303398,289602,289457,10638,11115,10700,9820,9902,9910,NO
50000,2,3,39,49005,49407,45881,45784,50072,49112,6000,5000,5000,8000,4000,4000,NO
30000,1,2,51,24070,25358,26447,26946,28957,29408,2000,1800,1300,2400,1000,1000,NO
50000,1,2,27,47452,48663,50297,36164,37616,39062,2000,2500,2000,2000,2000,2000,YES
20000,1,2,49,18260,19080,18871,17700,390,1320,1621,1292,1166,390,1320,0,YES
80000,1,2,27,83062,81150,82150,0,0,0,0,3800,0,0,0,0,NO
300000,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,YES
160000,2,2,27,0,0,0,980,0,0,0,0,980,0,0,0,NO
500000,2,2,28,234957,215459,201715,141177,130352,126422,8086,7412,4721,3854,3622,3433,NO
120000,1,2,37,117681,119513,120990,121795,113328,120615,5200,5000,4200,0,9200,0,YES
230000,1,2,31,170041,174811,177733,182106,183965,186979,9800,6418,8000,7000,6618,11000,NO
30000,1,2,38,69707,71904,62630,57406,46231,73262,4000,5000,8000,1460,40000,10000,NO
50000,2,2,22,46035,46620,47341,45527,48358,47442,2000,1800,0,4100,0,2500,YES
200000,2,2,34,129554,116490,119279,121782,125427,140460,5600,6000,4300,5500,17000,5300,NO
60000,2,2,27,30641,33787,42025,41067,40109,42695,3987,8825,0,0,3400,1800,NO
50000,1,2,25,10695,10386,9993,9993,15300,0,0,0,200,5307,0,0,YES
230000,2,1,30,9636,10152,1817,-828,6153,12663,1222,1837,0,7863,12675,2959,YES
230000,2,2,53,148058,161291,136908,118358,115497,118539,20074,6246,8836,5955,8984,4507,NO
50000,1,2,27,390,390,780,216,1080,540,390,780,216,864,0,390,NO
200000,1,2,28,42215,44597,51023,56627,60693,59596,3092,7518,7122,5627,0,2741,NO
30000,1,2,28,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,NO
140000,2,2,37,86858,89509,91476,92591,95887,97739,5000,4300,3600,5000,3310,3400,NO
420000,2,2,32,476396,470185,481811,473498,368338,348300,16007,19031,17014,12121,20014,11014,NO
80000,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,NO
360000,1,2,30,2020,28057,6085,90872,81622,11576,28057,6179,90872,0,11576,8718,NO
150000,2,2,23,151669,152794,147323,112904,77642,78542,5900,5598,4440,2800,3000,3000,NO
240000,2,1,39,11958,0,0,0,0,0,0,0,0,0,0,0,NO
30000,2,2,41,12001,12450,12040,12739,7610,7000,1485,1301,1000,152,140,780,NO
120000,2,2,28,594,594,15611,7628,7361,9200,0,15611,3000,0,2000,0,NO
180000,1,1,31,1100,860,1480,380,740,1100,860,1000,0,740,1100,380,YES
210000,2,1,40,206446,202462,173236,84302,25876,140066,8139,10007,5609,2000,151139,6000,YES
360000,2,2,33,0,883,887,26292,22279,550,883,4,26514,557,550,2500,NO
50000,2,1,26,1804,5195,15371,14163,15517,14685,4000,15387,1500,2000,1000,2000,NO
60000,2,1,46,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,NO
150000,1,2,49,151822,86002,75782,76333,77956,77553,2985,2700,5000,2823,2865,2679,YES
90000,2,2,34,34302,35089,43449,42451,49718,48767,1640,9000,0,8000,0,2000,NO
230000,2,2,31,47906,0,0,1255,80158,81775,0,0,1255,80158,3107,2857,NO
310000,2,1,47,290211,296743,303686,226605,224937,228912,10989,12100,8000,8000,9000,7670,NO
80000,2,1,39,51644,53177,52446,49999,41411,42328,3000,2037,2000,1499,2000,1623,NO
220000,1,1,44,380,380,380,380,56663,57436,380,380,380,56663,2000,2000,NO
100000,1,2,38,95933,96772,97240,98159,97481,97574,4499,4578,4606,3817,3998,3695,NO
200000,1,2,27,4484,192047,191248,191678,182676,181568,195316,7019,7493,5275,5786,20031,NO
500000,2,1,40,2231,-9,2312,2928,0,0,0,2321,2928,0,0,0,NO
20000,2,1,38,18666,18087,17517,16930,18043,17156,0,0,0,1381,0,1600,YES
70000,2,2,24,48432,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,NO
20000,1,2,24,390,780,390,780,780,0,780,0,780,0,0,0,YES
130000,2,1,29,18157,16520,15709,13209,14166,14025,2000,1010,1003,2040,2000,1000,NO
380000,1,2,37,2302,7281,2686,2281,5760,9239,7500,2700,2300,6000,6000,3000,NO
160000,2,1,41,8091,5344,5117,4730,6634,3477,5344,5124,4730,6635,3477,2979,NO
50000,2,1,35,23280,0,0,0,0,0,0,0,0,0,0,0,NO
200000,2,1,30,18660,27871,55277,38259,8266,13200,27010,30300,179,5415,10000,10000,NO
330000,1,1,38,1051,671,291,1051,1011,1051,671,291,1051,1011,1051,821,NO
50000,2,3,47,37277,38383,38954,39618,38852,39553,2000,1500,1600,0,1500,3000,NO
50000,2,2,25,0,0,0,0,0,0,0,0,0,0,0,7700,YES
140000,1,2,34,135949,130625,117392,111478,109353,97612,8408,3500,3500,3600,0,3600,NO
150000,2,2,30,150426,151052,143488,142419,145100,153229,5520,5200,5100,5300,10900,0,NO
50000,1,1,26,48992,49689,31368,9454,6020,5000,1769,1003,189,120,100,3710,NO
160000,2,2,29,386,4194,196,7730,3113,3484,4194,196,7741,3113,3484,2475,NO
20000,2,1,25,19045,20438,19771,20241,19364,18260,2000,0,1000,0,1000,0,NO
240000,1,1,33,172618,174842,141471,39578,46489,45632,6765,0,2000,7592,0,140000,NO
360000,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,YES
50000,1,2,24,5524,6474,8896,7088,7109,6898,1500,2700,0,500,500,500,YES
50000,1,2,31,49024,48778,96487,43639,5290,41302,1813,2079,2650,106,41302,2000,YES
220000,2,1,40,21920,0,0,5752,8478,9336,0,0,5752,3000,1000,2000,NO
110000,1,1,35,103750,102437,97005,83998,79376,79816,3759,3409,2905,2778,2862,3500,NO
110000,1,2,34,108180,107597,89775,47139,47259,46348,5000,3000,2020,5000,0,3000,NO
20000,1,1,31,21676,21054,20442,19773,20238,18062,0,0,0,1000,1000,1000,NO
120000,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,NO
20000,2,2,25,17496,16923,20319,19543,19534,19320,0,4000,0,391,386,249,NO
140000,2,1,56,141342,137996,139888,126590,111187,111414,5025,5962,4878,4100,4200,4003,NO
90000,2,1,36,685,0,490,850,1000,1360,0,490,850,1000,1360,0,YES
50000,2,1,39,48694,46514,47771,43739,29090,24317,1803,2060,2025,1375,1035,900,NO
450000,1,1,44,19951,7277,1096,1968,1575,3889,8203,1105,2012,2007,4019,510,NO
50000,1,2,42,39236,39729,27068,28604,28199,58428,2094,1451,1987,1039,1500,1200,YES
200000,2,2,27,4257,3690,4460,3190,5238,950,3690,4460,3190,5238,950,250,YES
200000,2,2,29,326,326,326,326,326,326,326,326,326,326,326,326,NO
80000,1,1,45,4089,5015,2521,531,9766,10042,1042,1000,531,9354,438,200,NO
390000,1,1,32,26214,25100,34131,31120,15768,30831,6000,10778,7063,7060,30009,10025,NO
80000,1,2,27,6544,4924,1990,0,0,4350,4924,1990,0,0,4350,0,NO
110000,1,2,32,97510,92152,94503,95571,91794,80365,3300,3838,3056,8000,3000,3200,NO
240000,2,1,37,173677,176304,355496,176402,174440,172806,8000,9500,12448,6155,6453,6390,YES
50000,1,3,30,97538,49187,17518,17710,18079,18302,2454,1588,780,803,673,637,NO
30000,1,1,36,6727,5023,6714,8714,9514,3300,2000,2000,2000,5000,0,0,NO
70000,1,2,27,29193,30214,31130,31622,32102,32742,1800,1700,1300,1300,1300,1300,YES
500000,1,2,38,31504,27546,20189,12058,14692,8274,12160,6056,3063,14725,206,9363,NO
360000,1,2,26,-1917,-1917,-1917,-1917,-1917,18083,0,0,0,0,20000,1000,NO
330000,2,1,51,208263,200865,194176,184986,173688,164579,10000,10500,8000,6000,6000,6000,NO
50000,1,2,22,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,YES
20000,1,1,62,17539,18563,17982,18659,19035,20236,1612,0,1289,665,1491,0,NO
280000,1,2,26,688,2384,696,696,1392,696,2400,696,696,1392,0,696,NO
250000,1,2,27,73,2244,3119,1860,10094,4896,2265,3119,1943,10094,2896,5074,NO
50000,1,1,51,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,YES
230000,1,2,27,5652,7652,2062,2007,2104,394,7662,2066,2007,2108,394,3214,NO
100000,1,2,29,92086,93153,96642,99362,100571,102680,3500,5000,4400,3669,3800,4000,NO
120000,1,2,31,113722,110525,103632,-36,-18,-18,0,0,0,0,0,0,NO
140000,2,2,42,24984,26010,27026,27714,28139,28697,1434,1450,1138,1021,1026,1061,NO
210000,1,2,42,197204,201218,205477,209754,212737,209083,8800,9000,9200,8000,8000,9000,NO
410000,2,2,28,210866,109320,11546,858,0,1117,2444,3056,968,0,1117,0,NO
200000,2,1,30,42488,0,0,0,7637,21186,0,0,0,7637,21186,0,NO
50000,1,2,32,52475,53600,55739,55957,29238,6119,2000,3000,1591,72,1134,73421,NO
360000,2,2,31,9688,7612,7537,11227,9703,61882,2012,3004,5011,1061,65663,2019,NO
90000,2,1,36,89309,88544,88888,48534,49874,32078,5000,3500,2000,2100,1000,1000,NO
420000,2,2,29,326239,318143,15926,4169,158062,156341,7108,17570,1000,158556,5000,5080,NO
310000,2,2,35,0,0,4488,4696,84522,86206,0,4488,264,80000,2950,3055,NO
50000,2,2,42,34218,35539,38246,37332,39702,38932,1893,3600,0,3000,0,3500,YES
200000,2,1,48,354304,303188,153179,156229,159708,163051,8000,5600,5600,6000,6000,7200,NO
110000,1,1,41,80959,80733,80984,80706,80580,77993,3486,2958,2803,2940,2821,2806,NO
230000,2,1,46,207,4090,5848,6849,9331,12687,4999,2655,1919,3400,3920,6655,NO
430000,1,1,36,35488,39897,48916,52021,27796,29340,5000,10000,4000,1500,2000,2000,NO
60000,2,1,47,54532,54203,58199,59152,76006,19604,1970,6000,3000,1000,1000,1000,NO
380000,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,YES
50000,1,2,23,6283,6034,7925,8631,8855,8585,0,2000,1000,500,2,500,YES
50000,1,2,43,47669,48102,45718,44142,40981,43634,2000,1731,1955,1454,3300,0,NO
330000,2,1,50,5600,0,98,0,0,318,0,98,0,0,318,452,NO
240000,2,1,41,10839,16665,13039,9439,11378,13046,10000,3500,0,5000,5000,5000,NO
200000,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,YES
80000,2,1,36,65205,72922,74943,75399,53373,55554,20000,5000,3000,5000,3000,3000,NO
160000,2,1,30,5331,6020,1194,694,1800,186,1153,1202,694,1800,186,3573,NO
200000,1,2,33,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,YES
400000,2,2,33,7768,31313,8744,11640,41432,20075,31330,8853,11816,41432,20974,44135,NO
130000,2,1,23,126885,62717,29615,22110,15352,10452,239,29615,22135,15352,10452,4623,NO
50000,1,2,29,15519,19259,18652,24312,28903,28294,4000,0,6000,5000,0,2000,NO
180000,2,2,27,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,NO
200000,2,2,44,35210,34606,34800,33275,33435,32778,1858,2100,2000,3435,3000,3277,NO
150000,2,2,29,766,515,-150,974,269,191,0,85,1124,0,191,591,YES
20000,1,2,22,14677,16625,17924,18674,15452,15882,3004,3006,3007,489,2110,2201,NO
440000,2,2,42,0,0,0,17297,0,13497,0,0,17297,0,13497,0,NO
110000,1,1,35,48131,73221,74341,50184,51412,49448,32123,3000,1800,2041,2069,3000,YES
80000,1,2,31,780,0,390,390,390,390,0,390,390,390,390,390,NO
